,RECEITA,CATEGORIA,DESCRICAO_CATEGORIA,ORIGEM,DESCRICAO_ORIGEM,ESPECIE,DESCRICAO_ESPECIE,EXERCICIO,DT_APROPRIACAO,TP_RECEITA_ORC,EMPRESA,NM_EMPRESA,VL_RECEITA,"DS_FONTE,,,"
64161,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-23791.92,"Retenções em Carater Consignatório,,"
64162,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-24691.34,"Retenções em Carater Consignatório,,"
64163,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-26720.93,"Retenções em Carater Consignatório,,"
64164,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-27267.63,"Retenções em Carater Consignatório,,"
64165,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-24129.19,"Retenções em Carater Consignatório,,"
64166,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-24397.76,"Retenções em Carater Consignatório,,"
64167,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25034.57,"Retenções em Carater Consignatório,,"
64168,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25412.25,"Retenções em Carater Consignatório,,"
64169,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25873.54,"Retenções em Carater Consignatório,,"
64170,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25911.88,"Retenções em Carater Consignatório,,"
64171,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25040.81,"Retenções em Carater Consignatório,,"
64214,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25048.23,"Retenções em Carater Consignatório,,"
64215,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-26305.4,"Retenções em Carater Consignatório,,"
64216,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25978.87,"Retenções em Carater Consignatório,,"
64217,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25793.56,"Retenções em Carater Consignatório,,"
64218,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-26125.82,"Retenções em Carater Consignatório,,"
64219,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25982.43,"Retenções em Carater Consignatório,,"
64220,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-24595.56,"Retenções em Carater Consignatório,,"
64221,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25346.53,"Retenções em Carater Consignatório,,"
64222,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-25411.11,"Retenções em Carater Consignatório,,"
64224,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-571.97,"Retenções em Carater Consignatório,,"
64225,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-558.3,"Retenções em Carater Consignatório,,"
64226,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-563.97,"Retenções em Carater Consignatório,,"
64227,1321010111060100000000,1,Receitas Correntes,3,Receita Patrimonial,2,VALORES MOBILIÁRIOS,2022,2022-07-29,Orçamentária,1,Prefeitura Municipal de Curitiba,-567.62,"Retenções em Carater Consignatório,,"
